"ID";"global_id";"District";"Month";"Year";"CurrentQuantityUPD";"CurrentAveragePaymentUPD";"DebtQuantityUPD";"DebtAveragePaymentUPD";
"8320";"1146188482";"район Братеево";"Октябрь";"2020";"29091";"5009.68";"8281";"6102.39";
"8321";"1146188608";"Даниловский район";"Октябрь";"2020";"32352";"4925.6";"16326";"6606.26";
"8322";"1146188740";"Донской район";"Октябрь";"2020";"16536";"4838.74";"6903";"6908.58";
"8323";"1146188840";"район Зябликово";"Октябрь";"2020";"31440";"4673.75";"9319";"5347.02";
"8324";"1146190690";"район Москворечье-Сабурово";"Октябрь";"2020";"23448";"4518.52";"7079";"5570.18";
"8325";"1146190769";"район Нагатино-Садовники";"Октябрь";"2020";"25614";"4527.48";"10135";"6776.97";
"8326";"1146191660";"район Нагатинский Затон";"Октябрь";"2020";"38023";"4199.68";"8060";"5672.08";
"8327";"1146191670";"Нагорный район";"Октябрь";"2020";"26747";"4239.87";"9887";"6047.97";
"8328";"1146191707";"район Орехово-Борисово Северное";"Октябрь";"2020";"36111";"3946.06";"8576";"5022.38";
"8329";"1146192372";"район Орехово-Борисово Южное";"Октябрь";"2020";"43338";"4256.44";"15538";"5443.37";
"8330";"1146192373";"район Царицыно";"Октябрь";"2020";"41132";"4254.7";"13482";"5536.87";
"8331";"1146192374";"район Чертаново Северное";"Октябрь";"2020";"32727";"4135.26";"11299";"5688.11";
"8332";"1146192375";"район Чертаново Центральное";"Октябрь";"2020";"33065";"4247.03";"13393";"5483.41";
"8333";"1146192376";"район Чертаново Южное";"Октябрь";"2020";"50364";"4288.86";"18412";"5935.96";
"8334";"1146192377";"Академический район";"Октябрь";"2020";"32681";"5297.16";"9890";"6508.78";
"8335";"1146192378";"Гагаринский район";"Октябрь";"2020";"24490";"5549.04";"9703";"9420.72";
"8336";"1146192379";"район Зюзино";"Октябрь";"2020";"44269";"4403.57";"16171";"6015.26";
"8337";"1146192380";"район Коньково";"Октябрь";"2020";"44494";"4792.48";"15468";"6520.76";
"8338";"1146192381";"район Котловка";"Октябрь";"2020";"22918";"4210.58";"7487";"5743.88";
"8339";"1146192382";"Ломоносовский район";"Октябрь";"2020";"28144";"5290.98";"9243";"7013.51";
"8340";"1146192383";"Обручевский район";"Октябрь";"2020";"28033";"5039.7";"12841";"7335.24";
"8341";"1146192384";"район Северное Бутово";"Октябрь";"2020";"29958";"4280.5";"9621";"5378.11";
"8342";"1146192386";"район Тёплый Стан";"Октябрь";"2020";"38436";"4454.03";"14916";"5891.76";
"8343";"1146192387";"район Черёмушки";"Октябрь";"2020";"39186";"4816.34";"13914";"6843.44";
"8344";"1146192388";"район Южное Бутово";"Октябрь";"2020";"71545";"5387.19";"30483";"7001.15";
"8345";"1146192391";"район Ясенево";"Октябрь";"2020";"49723";"4795.2";"16337";"6220.33";
"8346";"1146192393";"район Дорогомилово";"Октябрь";"2020";"20930";"5732.58";"8614";"9394.04";
"8347";"1146192400";"район Крылатское";"Октябрь";"2020";"20809";"4602.04";"7402";"6372.34";
"8348";"1146192401";"район Кунцево";"Октябрь";"2020";"48330";"5067.44";"19813";"6376.21";
"8349";"1146192405";"Можайский район";"Октябрь";"2020";"47120";"4424.19";"18445";"6167.26";
"8350";"1146192417";"район Ново-Переделкино";"Октябрь";"2020";"31304";"4214.25";"11593";"6749.1";
"8351";"1146192419";"район Очаково-Матвеевское";"Октябрь";"2020";"37478";"3873.77";"15764";"7216.68";
"8352";"1146192420";"район Внуково";"Октябрь";"2020";"6433";"4523.02";"1707";"7334.95";
"8353";"1146192422";"район Проспект Вернадского";"Октябрь";"2020";"19402";"4456.69";"6858";"5847.74";
"8354";"1146192428";"район Раменки";"Октябрь";"2020";"42602";"4591.63";"20347";"8083.46";
"8355";"1146192430";"район Солнцево";"Октябрь";"2020";"41344";"4136.14";"14684";"6108.02";
"8356";"1146192432";"район Тропарёво-Никулино";"Октябрь";"2020";"34829";"4211.65";"13845";"6872.1";
"8357";"1146192433";"район Филёвский Парк";"Октябрь";"2020";"28012";"4423.67";"11166";"6015.8";
"8358";"1146192443";"район Фили-Давыдково";"Октябрь";"2020";"35783";"4205.3";"7245";"7165.69";
"8359";"1146192445";"район Куркино";"Октябрь";"2020";"1699";"3179.9";"1155";"7272.94";
"8360";"1146192456";"район Митино";"Октябрь";"2020";"51037";"4844.6";"17827";"6923.29";
"8361";"1146192457";"район Покровское-Стрешнево";"Октябрь";"2020";"17951";"4265.85";"6101";"6052.58";
"8362";"1146192458";"район Северное Тушино";"Октябрь";"2020";"49972";"4335.41";"17180";"6580.74";
"8363";"1146192460";"район Строгино";"Октябрь";"2020";"40373";"4703.51";"14662";"6829.93";
"8364";"1146192461";"район Хорошёво-Мнёвники";"Октябрь";"2020";"57503";"4249.07";"20366";"5944.48";
"8365";"1146192462";"район Щукино";"Октябрь";"2020";"34991";"4815.74";"12076";"6662.16";
"8366";"1146192463";"район Южное Тушино";"Октябрь";"2020";"32441";"4490.44";"9712";"5371.94";
"8367";"1146192465";"поселение Внуковское";"Октябрь";"2020";"32972";"1006.47";"1655";"4152.01";
"8368";"1146192467";"поселение Воскресенское";"Октябрь";"2020";"7409";"2451.48";"1926";"5215.81";
"8369";"1146192470";"поселение Десеновское";"Октябрь";"2020";"8189";"1074.94";"455";"3899.64";
"8370";"1146192472";"поселение Кокошкино";"Октябрь";"2020";"3261";"5074.67";"1351";"7220.58";
"8371";"1146192474";"поселение Марушкинское";"Октябрь";"2020";"2775";"3568.62";"941";"4579.12";
"8372";"1146192487";"поселение Московский";"Октябрь";"2020";"36722";"1006.94";"1699";"4203.37";
"8373";"1146192515";"поселение ""Мосрентген""";"Октябрь";"2020";"3690";"3860.59";"1425";"6695.99";
"8374";"1146192516";"поселение Рязановское";"Октябрь";"2020";"7650";"2893.66";"2777";"5849.51";
"8375";"1146192517";"поселение Сосенское";"Октябрь";"2020";"46766";"1210.68";"3930";"5194.91";
"8376";"1146192518";"поселение Филимонковское";"Октябрь";"2020";"3954";"958.33";"133";"2969.43";
"8377";"1146192528";"поселение Щербинка";"Октябрь";"2020";"17967";"2781.74";"5835";"5112.29";
"8378";"1146192728";"поселение Вороновское";"Октябрь";"2020";"2719";"3052.58";"1007";"6647.07";
"8379";"1146192780";"поселение Киевский";"Октябрь";"2020";"3433";"4192.85";"1710";"5377.96";
"8380";"1146192794";"поселение Кленовское";"Октябрь";"2020";"859";"3763.31";"435";"6694.02";
"8381";"1146192804";"поселение Краснопахорское";"Октябрь";"2020";"1636";"2893.4";"701";"4478.59";
"8382";"1146192814";"поселение Михайлово-Ярцевское";"Октябрь";"2020";"1850";"3154.18";"899";"3799.02";
"8383";"1146192825";"поселение Новофедоровское";"Октябрь";"2020";"4097";"2676.89";"696";"3836.79";
"8384";"1146192838";"поселение Первомайское";"Октябрь";"2020";"3962";"1158.93";"330";"3757.78";
"8385";"1146192849";"поселение Роговское";"Октябрь";"2020";"838";"5271.85";"390";"5226.13";
"8386";"1146192910";"поселение Троицк";"Октябрь";"2020";"17373";"1361.31";"3021";"3755.99";
"8387";"1146192957";"поселение Щаповское";"Октябрь";"2020";"2284";"1722.83";"1379";"6680.49";
"8388";"1146193142";"район Арбат";"Ноябрь";"2020";"8194";"6418.36";"4058";"10892.84";
"8389";"1146193152";"Басманный район";"Ноябрь";"2020";"35446";"5760.71";"12826";"9590.85";
"8390";"1146193169";"район Замоскворечье";"Ноябрь";"2020";"17455";"5465.41";"4352";"8983.95";
"8391";"1146193178";"Красносельский район";"Ноябрь";"2020";"13129";"5374.4";"5783";"7601.57";
"8392";"1146193188";"Мещанский район";"Ноябрь";"2020";"18976";"5179.24";"4970";"7552.32";
"8393";"1146193199";"Пресненский район";"Ноябрь";"2020";"45762";"5505.54";"20451";"7604.74";
"8394";"1146193209";"Таганский район";"Ноябрь";"2020";"42555";"5128.99";"14176";"7341.95";
"8395";"1146193218";"Тверской район";"Ноябрь";"2020";"26233";"5753.5";"9905";"9143.15";
"8396";"1146193227";"район Хамовники";"Ноябрь";"2020";"30090";"5745.97";"10411";"8320.9";
"8397";"1146193236";"район Якиманка";"Ноябрь";"2020";"7944";"5676.17";"2114";"7988.63";
"8398";"1146193253";"район Аэропорт";"Ноябрь";"2020";"22919";"4876.65";"8974";"7279.96";
"8399";"1146193283";"район Беговой";"Ноябрь";"2020";"14169";"5077.27";"5417";"7294.66";
"8400";"1146193325";"Бескудниковский район";"Ноябрь";"2020";"29495";"4546.18";"10876";"6499.77";
"8401";"1146193339";"Войковский район";"Ноябрь";"2020";"27324";"4426.1";"12031";"5956.92";
"8402";"1146193347";"район Восточное Дегунино";"Ноябрь";"2020";"29442";"4167.63";"11269";"5763.95";
"8403";"1146193357";"Головинский район";"Ноябрь";"2020";"37562";"4186.89";"16587";"6188.42";
"8404";"1146193369";"Дмитровский район";"Ноябрь";"2020";"30880";"4442.39";"11558";"7197.86";
"8405";"1146193378";"район Западное Дегунино";"Ноябрь";"2020";"29604";"4328.13";"12811";"6114.08";
"8406";"1146193387";"район Коптево";"Ноябрь";"2020";"36248";"4345.81";"15196";"6511.71";
"8407";"1146193395";"район Левобережный";"Ноябрь";"2020";"20541";"4421.92";"8220";"6142.83";
"8408";"1146193405";"Савёловский район";"Ноябрь";"2020";"21867";"4695.82";"8655";"6357.05";
"8409";"1146193413";"район Сокол";"Ноябрь";"2020";"17447";"5422.31";"7785";"7866.1";
"8410";"1146193424";"Тимирязевский район";"Ноябрь";"2020";"28039";"4400.66";"11377";"6787.29";
"8411";"1146193531";"район Ховрино";"Ноябрь";"2020";"34852";"4442.17";"14017";"6147.94";
"8412";"1146193540";"Хорошёвский район";"Ноябрь";"2020";"24826";"4757.27";"11017";"6941.22";
"8413";"1146193552";"Молжаниновский район";"Ноябрь";"2020";"3725";"4875.82";"1574";"5910.74";
"8414";"1146193563";"Бабушкинский район";"Ноябрь";"2020";"28567";"4449.94";"11986";"6417.36";
"8415";"1146193571";"район Южное Медведково";"Ноябрь";"2020";"27538";"4754.95";"10683";"6638.49";
"8416";"1146193580";"район Марьина Роща";"Ноябрь";"2020";"19783";"4560.21";"8523";"6420.43";
"8417";"1146193590";"район Свиблово";"Ноябрь";"2020";"23492";"4270.11";"6855";"7612.48";
"8418";"1146193598";"Алтуфьевский район";"Ноябрь";"2020";"16453";"4684.73";"5865";"6227.57";
"8419";"1146193613";"район Ростокино";"Ноябрь";"2020";"14097";"4474.87";"6125";"7734.89";
"8420";"1146193643";"Лосиноостровский район";"Ноябрь";"2020";"28838";"4391.84";"9866";"6733.64";
"8421";"1146193653";"район Бибирево";"Ноябрь";"2020";"48565";"4757.83";"18333";"6244.11";
"8422";"1146193661";"Бутырский район";"Ноябрь";"2020";"20666";"4775.45";"6489";"6117.34";
"8423";"1146193670";"район Марфино";"Ноябрь";"2020";"13428";"3561.77";"4528";"5533.18";
"8424";"1146193679";"Останкинский район";"Ноябрь";"2020";"22780";"4275.95";"10639";"6844.25";
"8425";"1146193689";"район Северный";"Ноябрь";"2020";"18580";"4544.97";"8430";"5860.56";
"8426";"1146193712";"район Лианозово";"Ноябрь";"2020";"27705";"4724.95";"7768";"5672.11";
"8427";"1146193723";"Ярославский район";"Ноябрь";"2020";"26340";"4400.89";"9840";"5494.88";
"8428";"1146193733";"район Северное Медведково";"Ноябрь";"2020";"37572";"4792.1";"12956";"5961.89";
